transaction_id,date,period,region,channel,customer_segment,product_category,order_completed,revenue
5075,2026-05-29,pre_launch,South,iOS App,Returning Customer,Grocery,0,0.0
1355,2026-05-29,pre_launch,West,iOS App,New Customer,Beauty,1,1091.53
2797,2026-05-29,pre_launch,South,Web,Returning Customer,Fashion,1,1598.29
13076,2026-05-29,pre_launch,East,iOS App,New Customer,Fashion,1,1726.47
5117,2026-05-29,pre_launch,East,Web,Returning Customer,Home,0,0.0
5132,2026-05-29,pre_launch,West,Android App,New Customer,Grocery,1,988.09
12773,2026-05-29,pre_launch,East,Web,New Customer,Fashion,1,1821.55
2754,2026-05-29,pre_launch,East,Android App,New Customer,Electronics,1,3857.81
2743,2026-05-29,pre_launch,West,Web,Returning Customer,Electronics,1,3687.64
2718,2026-05-29,pre_launch,East,Web,New Customer,Fashion,1,897.93
5055,2026-05-29,pre_launch,West,Android App,New Customer,Electronics,0,0.0
12291,2026-05-29,pre_launch,West,Android App,New Customer,Beauty,1,1222.12
12282,2026-05-29,pre_launch,East,Web,Returning Customer,Grocery,1,964.92
2668,2026-05-29,pre_launch,West,Web,Returning Customer,Fashion,1,1622.59
2662,2026-05-29,pre_launch,West,iOS App,Returning Customer,Electronics,1,3290.92
2644,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,2163.22
2618,2026-05-29,pre_launch,East,Android App,Returning Customer,Grocery,1,958.39
13079,2026-05-29,pre_launch,South,iOS App,Returning Customer,Electronics,1,2422.34
12971,2026-05-29,pre_launch,East,iOS App,Returning Customer,Home,1,1999.9
5265,2026-05-29,pre_launch,East,Android App,Returning Customer,Beauty,1,1415.92
5276,2026-05-29,pre_launch,North,iOS App,New Customer,Fashion,1,1076.22
5280,2026-05-29,pre_launch,West,iOS App,Returning Customer,Fashion,0,0.0
5283,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,1335.45
5296,2026-05-29,pre_launch,North,Android App,New Customer,Grocery,1,720.64
12809,2026-05-29,pre_launch,North,Android App,New Customer,Fashion,1,1508.89
2556,2026-05-29,pre_launch,South,Android App,Returning Customer,Fashion,1,1498.61
5169,2026-05-29,pre_launch,East,Android App,Returning Customer,Electronics,1,4855.41
1752,2026-05-29,pre_launch,East,Web,New Customer,Electronics,1,3024.62
2928,2026-05-29,pre_launch,North,Web,Returning Customer,Electronics,1,3268.13
5030,2026-05-29,pre_launch,North,iOS App,New Customer,Home,1,2740.69
3266,2026-05-29,pre_launch,South,Web,Returning Customer,Grocery,1,815.31
3232,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,3676.36
4849,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,0,0.0
13064,2026-05-29,pre_launch,East,Android App,Returning Customer,Home,0,0.0
1402,2026-05-29,pre_launch,North,Web,New Customer,Electronics,1,3091.26
3180,2026-05-29,pre_launch,East,iOS App,Returning Customer,Home,1,2679.29
3150,2026-05-29,pre_launch,North,Android App,New Customer,Beauty,1,1116.22
3144,2026-05-29,pre_launch,North,Web,Returning Customer,Home,0,0.0
4891,2026-05-29,pre_launch,West,Android App,New Customer,Home,1,2283.8
3123,2026-05-29,pre_launch,East,iOS App,Returning Customer,Home,1,2335.97
4892,2026-05-29,pre_launch,West,iOS App,New Customer,Fashion,1,1569.36
1736,2026-05-29,pre_launch,South,Android App,New Customer,Home,1,1996.84
3090,2026-05-29,pre_launch,East,Android App,Returning Customer,Fashion,0,0.0
3089,2026-05-29,pre_launch,East,Web,Returning Customer,Home,1,1250.6
3075,2026-05-29,pre_launch,South,Android App,Returning Customer,Beauty,1,1089.71
4915,2026-05-29,pre_launch,East,Android App,Returning Customer,Electronics,1,3751.98
3067,2026-05-29,pre_launch,South,iOS App,Returning Customer,Electronics,0,0.0
1360,2026-05-29,pre_launch,South,Web,Returning Customer,Home,0,0.0
5028,2026-05-29,pre_launch,East,Web,Returning Customer,Home,1,1950.8
2951,2026-05-29,pre_launch,East,Web,New Customer,Electronics,0,0.0
2984,2026-05-29,pre_launch,North,Web,Returning Customer,Home,1,2265.3
1585,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,1,759.09
1371,2026-05-29,pre_launch,South,iOS App,Returning Customer,Home,1,3056.64
3298,2026-05-29,pre_launch,South,Android App,Returning Customer,Electronics,1,3289.45
12331,2026-05-29,pre_launch,East,Android App,Returning Customer,Electronics,1,3439.31
4996,2026-05-29,pre_launch,East,Web,New Customer,Beauty,1,1235.76
3020,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,0,0.0
4992,2026-05-29,pre_launch,North,iOS App,New Customer,Beauty,1,1134.62
12726,2026-05-29,pre_launch,West,Web,Returning Customer,Home,1,2602.99
1384,2026-05-29,pre_launch,West,iOS App,New Customer,Home,1,2169.22
4916,2026-05-29,pre_launch,East,iOS App,New Customer,Fashion,1,1947.44
3014,2026-05-29,pre_launch,West,Android App,Returning Customer,Grocery,1,723.85
12143,2026-05-29,pre_launch,West,Web,Returning Customer,Home,1,1844.32
1009,2026-05-29,pre_launch,North,Web,New Customer,Beauty,1,1415.38
606,2026-05-29,pre_launch,South,Android App,Returning Customer,Home,1,2041.27
8590,2026-05-29,pre_launch,East,iOS App,Returning Customer,Electronics,1,3929.74
8582,2026-05-29,pre_launch,West,Web,Returning Customer,Beauty,1,1054.85
595,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,3925.84
598,2026-05-29,pre_launch,North,iOS App,Returning Customer,Grocery,1,866.82
11610,2026-05-29,pre_launch,South,Web,New Customer,Home,0,0.0
11614,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,1054.63
8509,2026-05-29,pre_launch,West,Web,Returning Customer,Fashion,1,1854.71
11625,2026-05-29,pre_launch,West,Web,Returning Customer,Fashion,1,1788.04
8485,2026-05-29,pre_launch,West,Android App,Returning Customer,Grocery,1,765.7
8622,2026-05-29,pre_launch,East,Web,New Customer,Grocery,1,933.94
8480,2026-05-29,pre_launch,West,Web,Returning Customer,Electronics,1,3783.94
5977,2026-05-29,pre_launch,East,iOS App,New Customer,Grocery,1,713.3
13222,2026-05-29,pre_launch,North,Web,New Customer,Fashion,0,0.0
8449,2026-05-29,pre_launch,North,iOS App,New Customer,Grocery,1,842.18
8392,2026-05-29,pre_launch,North,Web,Returning Customer,Electronics,1,2487.81
641,2026-05-29,pre_launch,South,Web,New Customer,Electronics,1,4101.81
8335,2026-05-29,pre_launch,East,Web,New Customer,Electronics,0,0.0
8326,2026-05-29,pre_launch,South,Web,Returning Customer,Grocery,1,696.67
8321,2026-05-29,pre_launch,North,Web,New Customer,Electronics,1,3783.55
666,2026-05-29,pre_launch,East,Android App,Returning Customer,Home,1,2178.9
8464,2026-05-29,pre_launch,North,iOS App,New Customer,Grocery,1,1171.4
8652,2026-05-29,pre_launch,North,Android App,Returning Customer,Electronics,0,0.0
8673,2026-05-29,pre_launch,West,Web,Returning Customer,Electronics,1,3330.68
8738,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,1,3481.91
490,2026-05-29,pre_launch,North,Android App,Returning Customer,Grocery,1,748.87
8981,2026-05-29,pre_launch,West,Android App,Returning Customer,Fashion,1,1906.92
8980,2026-05-29,pre_launch,North,Web,Returning Customer,Home,1,2836.91
8973,2026-05-29,pre_launch,South,Android App,Returning Customer,Fashion,0,0.0
8951,2026-05-29,pre_launch,West,iOS App,Returning Customer,Beauty,1,1086.25
8936,2026-05-29,pre_launch,East,iOS App,Returning Customer,Grocery,1,889.9
11510,2026-05-29,pre_launch,North,iOS App,New Customer,Electronics,1,2555.93
8886,2026-05-29,pre_launch,South,Web,New Customer,Fashion,1,1153.92
8873,2026-05-29,pre_launch,North,Android App,New Customer,Electronics,1,3894.06
8866,2026-05-29,pre_launch,North,Android App,Returning Customer,Grocery,1,725.93
8858,2026-05-29,pre_launch,North,Web,Returning Customer,Beauty,0,0.0
524,2026-05-29,pre_launch,West,Android App,Returning Customer,Beauty,1,1443.96
8844,2026-05-29,pre_launch,South,Web,Returning Customer,Grocery,1,693.2
8843,2026-05-29,pre_launch,West,Web,New Customer,Fashion,1,1180.09
8818,2026-05-29,pre_launch,South,iOS App,New Customer,Fashion,1,1665.51
8812,2026-05-29,pre_launch,East,Android App,New Customer,Grocery,1,977.24
8781,2026-05-29,pre_launch,North,Android App,Returning Customer,Fashion,1,1429.13
13236,2026-05-29,pre_launch,East,Android App,Returning Customer,Electronics,0,0.0
8772,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,3828.23
8770,2026-05-29,pre_launch,East,Web,Returning Customer,Grocery,0,0.0
13235,2026-05-29,pre_launch,East,Android App,New Customer,Home,1,2809.88
8310,2026-05-29,pre_launch,East,iOS App,Returning Customer,Home,1,2858.97
11492,2026-05-29,pre_launch,North,Android App,New Customer,Fashion,1,1198.63
669,2026-05-29,pre_launch,South,iOS App,New Customer,Fashion,1,947.45
673,2026-05-29,pre_launch,South,iOS App,Returning Customer,Beauty,0,0.0
7828,2026-05-29,pre_launch,South,Web,Returning Customer,Home,1,2314.69
11780,2026-05-29,pre_launch,South,Web,Returning Customer,Beauty,1,1131.72
7806,2026-05-29,pre_launch,North,Android App,New Customer,Fashion,1,1545.79
7743,2026-05-29,pre_launch,West,Web,New Customer,Beauty,1,1250.5
7740,2026-05-29,pre_launch,East,Android App,Returning Customer,Home,1,1980.62
7636,2026-05-29,pre_launch,South,Web,New Customer,Electronics,1,2358.0
7627,2026-05-29,pre_launch,East,Web,New Customer,Electronics,0,0.0
7609,2026-05-29,pre_launch,South,Android App,Returning Customer,Grocery,1,772.84
7575,2026-05-29,pre_launch,North,Web,New Customer,Electronics,1,4426.28
7852,2026-05-29,pre_launch,West,iOS App,New Customer,Home,1,2448.34
828,2026-05-29,pre_launch,South,Web,New Customer,Grocery,1,428.02
7552,2026-05-29,pre_launch,South,iOS App,New Customer,Beauty,0,0.0
11841,2026-05-29,pre_launch,North,Web,Returning Customer,Home,1,2259.12
855,2026-05-29,pre_launch,West,Android App,New Customer,Home,1,2344.74
7517,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,2675.59
11856,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,1,2787.84
11859,2026-05-29,pre_launch,East,Web,New Customer,Electronics,1,3306.94
7389,2026-05-29,pre_launch,North,iOS App,Returning Customer,Home,1,2396.48
893,2026-05-29,pre_launch,North,iOS App,New Customer,Home,1,2716.59
7333,2026-05-29,pre_launch,North,iOS App,Returning Customer,Home,1,2138.66
11838,2026-05-29,pre_launch,North,Web,New Customer,Home,1,2354.58
7872,2026-05-29,pre_launch,West,iOS App,New Customer,Grocery,1,760.99
738,2026-05-29,pre_launch,South,Android App,Returning Customer,Electronics,1,3858.71
11766,2026-05-29,pre_launch,East,Web,Returning Customer,Grocery,1,785.57
678,2026-05-29,pre_launch,West,Android App,Returning Customer,Fashion,1,1710.39
11681,2026-05-29,pre_launch,South,Web,Returning Customer,Grocery,1,536.4
8219,2026-05-29,pre_launch,East,Web,Returning Customer,Home,1,2813.21
8209,2026-05-29,pre_launch,East,Android App,New Customer,Electronics,1,3840.47
11688,2026-05-29,pre_launch,North,Web,New Customer,Grocery,0,0.0
693,2026-05-29,pre_launch,East,iOS App,New Customer,Beauty,1,1088.89
8102,2026-05-29,pre_launch,West,Android App,New Customer,Grocery,1,1013.72
8072,2026-05-29,pre_launch,North,Web,New Customer,Fashion,1,1685.0
8070,2026-05-29,pre_launch,South,iOS App,New Customer,Fashion,1,1534.0
8069,2026-05-29,pre_launch,North,Android App,New Customer,Grocery,1,832.37
8057,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,1335.34
8051,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,4843.98
7993,2026-05-29,pre_launch,South,iOS App,Returning Customer,Fashion,0,0.0
7974,2026-05-29,pre_launch,North,Android App,New Customer,Grocery,0,0.0
7959,2026-05-29,pre_launch,East,iOS App,New Customer,Fashion,1,1403.29
7955,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,1,4228.07
7927,2026-05-29,pre_launch,North,Android App,New Customer,Fashion,1,1598.39
7921,2026-05-29,pre_launch,South,Web,New Customer,Grocery,1,789.32
7917,2026-05-29,pre_launch,East,Web,Returning Customer,Grocery,1,683.19
7911,2026-05-29,pre_launch,South,iOS App,Returning Customer,Fashion,0,0.0
7901,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,1,3274.31
8287,2026-05-29,pre_launch,East,iOS App,Returning Customer,Home,1,2127.47
9008,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,1,3475.94
9015,2026-05-29,pre_launch,North,Web,New Customer,Fashion,1,1466.55
452,2026-05-29,pre_launch,South,Android App,Returning Customer,Fashion,0,0.0
11170,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,1,2999.21
82,2026-05-29,pre_launch,South,Web,New Customer,Beauty,1,1466.32
11184,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,1,727.38
10391,2026-05-29,pre_launch,East,Android App,Returning Customer,Home,1,2748.92
10389,2026-05-29,pre_launch,North,Android App,Returning Customer,Fashion,0,0.0
10382,2026-05-29,pre_launch,West,Android App,Returning Customer,Beauty,1,1342.01
10337,2026-05-29,pre_launch,South,Web,Returning Customer,Fashion,0,0.0
10297,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,0,0.0
10279,2026-05-29,pre_launch,East,iOS App,Returning Customer,Beauty,1,1527.48
10476,2026-05-29,pre_launch,East,Android App,Returning Customer,Home,1,1595.77
11211,2026-05-29,pre_launch,East,Android App,New Customer,Home,1,1875.13
10212,2026-05-29,pre_launch,West,iOS App,Returning Customer,Electronics,1,3847.5
10089,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,1339.36
10079,2026-05-29,pre_launch,North,Web,New Customer,Home,1,2715.07
10046,2026-05-29,pre_launch,West,Web,Returning Customer,Beauty,0,0.0
10029,2026-05-29,pre_launch,North,Android App,Returning Customer,Grocery,1,828.89
11266,2026-05-29,pre_launch,North,Android App,Returning Customer,Electronics,1,4213.73
188,2026-05-29,pre_launch,North,Web,New Customer,Grocery,1,892.18
11274,2026-05-29,pre_launch,East,Android App,Returning Customer,Grocery,1,499.24
9983,2026-05-29,pre_launch,West,iOS App,New Customer,Fashion,0,0.0
13304,2026-05-29,pre_launch,South,Web,Returning Customer,Home,1,1576.85
10525,2026-05-29,pre_launch,North,Android App,New Customer,Electronics,1,2283.33
10531,2026-05-29,pre_launch,South,iOS App,Returning Customer,Electronics,1,2700.31
10542,2026-05-29,pre_launch,South,Android App,Returning Customer,Electronics,1,3331.54
11032,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,4151.12
11030,2026-05-29,pre_launch,East,Android App,New Customer,Home,1,2059.54
3,2026-05-29,pre_launch,West,Android App,New Customer,Fashion,1,704.11
11074,2026-05-29,pre_launch,South,Web,New Customer,Fashion,1,1418.76
10994,2026-05-29,pre_launch,East,iOS App,Returning Customer,Fashion,1,1800.28
9,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,4249.92
10972,2026-05-29,pre_launch,West,iOS App,New Customer,Electronics,1,3396.08
10959,2026-05-29,pre_launch,West,Web,New Customer,Fashion,1,2056.18
13,2026-05-29,pre_launch,West,iOS App,Returning Customer,Grocery,0,0.0
10916,2026-05-29,pre_launch,North,Web,New Customer,Grocery,0,0.0
10909,2026-05-29,pre_launch,South,Web,New Customer,Home,0,0.0
10890,2026-05-29,pre_launch,West,Android App,Returning Customer,Grocery,1,796.03
10846,2026-05-29,pre_launch,North,iOS App,New Customer,Grocery,1,1018.91
10842,2026-05-29,pre_launch,East,iOS App,Returning Customer,Grocery,0,0.0
10817,2026-05-29,pre_launch,East,Android App,Returning Customer,Home,1,2146.27
10802,2026-05-29,pre_launch,East,Android App,New Customer,Home,1,2012.85
10738,2026-05-29,pre_launch,East,Android App,Returning Customer,Grocery,1,1045.84
10694,2026-05-29,pre_launch,South,Android App,New Customer,Beauty,0,0.0
11130,2026-05-29,pre_launch,East,Android App,New Customer,Fashion,1,2098.38
10645,2026-05-29,pre_launch,East,Web,Returning Customer,Beauty,0,0.0
10638,2026-05-29,pre_launch,North,Web,Returning Customer,Fashion,1,1489.23
9920,2026-05-29,pre_launch,West,Web,New Customer,Electronics,1,3050.48
9897,2026-05-29,pre_launch,North,Web,Returning Customer,Electronics,1,2966.92
233,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,0,0.0
9835,2026-05-29,pre_launch,East,Android App,Returning Customer,Grocery,1,596.8
9354,2026-05-29,pre_launch,North,iOS App,Returning Customer,Fashion,1,1489.83
11405,2026-05-29,pre_launch,East,Android App,Returning Customer,Grocery,1,961.99
9339,2026-05-29,pre_launch,West,Android App,Returning Customer,Electronics,1,3064.28
9328,2026-05-29,pre_launch,North,iOS App,New Customer,Home,1,1569.85
13263,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,2936.59
9295,2026-05-29,pre_launch,South,Web,New Customer,Home,1,1958.5
9293,2026-05-29,pre_launch,South,Web,New Customer,Beauty,1,1126.3
9284,2026-05-29,pre_launch,West,Web,Returning Customer,Electronics,1,3087.72
9281,2026-05-29,pre_launch,West,Android App,Returning Customer,Fashion,1,1260.62
9272,2026-05-29,pre_launch,South,Web,Returning Customer,Beauty,1,1066.87
9258,2026-05-29,pre_launch,East,Web,Returning Customer,Home,1,2561.67
9237,2026-05-29,pre_launch,West,iOS App,New Customer,Grocery,1,650.01
11432,2026-05-29,pre_launch,East,Android App,New Customer,Fashion,1,2018.72
9216,2026-05-29,pre_launch,East,iOS App,New Customer,Electronics,1,2506.83
11438,2026-05-29,pre_launch,East,iOS App,New Customer,Fashion,1,1861.79
11439,2026-05-29,pre_launch,South,Web,New Customer,Fashion,1,1473.7
9171,2026-05-29,pre_launch,North,Web,New Customer,Grocery,1,899.48
9146,2026-05-29,pre_launch,East,Web,Returning Customer,Beauty,0,0.0
9114,2026-05-29,pre_launch,North,Web,Returning Customer,Home,1,1753.79
9063,2026-05-29,pre_launch,North,iOS App,New Customer,Beauty,1,1111.93
9057,2026-05-29,pre_launch,West,Web,New Customer,Home,1,1777.49
11393,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,1,2853.24
7302,2026-05-29,pre_launch,South,Android App,Returning Customer,Fashion,1,1028.29
9423,2026-05-29,pre_launch,North,Web,Returning Customer,Fashion,1,1659.32
9437,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,1,3056.24
9802,2026-05-29,pre_launch,South,Web,Returning Customer,Grocery,1,760.41
9790,2026-05-29,pre_launch,North,Web,New Customer,Fashion,0,0.0
9773,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,1,2968.62
9762,2026-05-29,pre_launch,North,Web,New Customer,Beauty,0,0.0
9747,2026-05-29,pre_launch,South,Android App,Returning Customer,Grocery,0,0.0
11332,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,1,791.34
251,2026-05-29,pre_launch,North,Web,Returning Customer,Electronics,1,3494.55
9641,2026-05-29,pre_launch,North,Android App,Returning Customer,Home,0,0.0
9629,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,0,0.0
9618,2026-05-29,pre_launch,West,Android App,New Customer,Electronics,1,2475.83
9615,2026-05-29,pre_launch,North,Android App,New Customer,Electronics,1,4218.1
9600,2026-05-29,pre_launch,South,Android App,Returning Customer,Beauty,0,0.0
9583,2026-05-29,pre_launch,West,iOS App,New Customer,Electronics,1,3359.97
9570,2026-05-29,pre_launch,North,iOS App,New Customer,Beauty,1,1567.21
11355,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,2909.56
9555,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,1,4523.46
9538,2026-05-29,pre_launch,West,Web,Returning Customer,Fashion,1,1292.41
9524,2026-05-29,pre_launch,South,iOS App,New Customer,Home,1,2104.51
9502,2026-05-29,pre_launch,South,Android App,Returning Customer,Fashion,1,1420.14
9445,2026-05-29,pre_launch,South,Web,New Customer,Fashion,1,1215.8
342,2026-05-29,pre_launch,North,iOS App,New Customer,Electronics,1,4419.77
9432,2026-05-29,pre_launch,North,iOS App,New Customer,Fashion,1,1852.01
894,2026-05-29,pre_launch,East,Web,New Customer,Electronics,1,4890.12
1916,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,3720.46
7278,2026-05-29,pre_launch,West,Android App,New Customer,Electronics,0,0.0
6476,2026-05-29,pre_launch,East,Android App,Returning Customer,Fashion,0,0.0
11912,2026-05-29,pre_launch,West,iOS App,Returning Customer,Fashion,1,1552.8
6840,2026-05-29,pre_launch,North,Web,Returning Customer,Electronics,1,4050.69
6409,2026-05-29,pre_launch,West,Android App,New Customer,Beauty,1,1197.33
6789,2026-05-29,pre_launch,North,Web,New Customer,Electronics,1,3449.48
6977,2026-05-29,pre_launch,North,Android App,Returning Customer,Beauty,1,1610.15
6620,2026-05-29,pre_launch,West,Android App,Returning Customer,Electronics,0,0.0
6123,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,3865.2
11948,2026-05-29,pre_launch,East,Android App,New Customer,Fashion,1,1306.24
939,2026-05-29,pre_launch,West,Web,Returning Customer,Grocery,1,833.03
6976,2026-05-29,pre_launch,East,Web,New Customer,Fashion,1,1999.02
7168,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,1284.63
6117,2026-05-29,pre_launch,North,iOS App,Returning Customer,Fashion,1,1844.17
7017,2026-05-29,pre_launch,West,Android App,New Customer,Grocery,0,0.0
7145,2026-05-29,pre_launch,East,Android App,New Customer,Grocery,1,627.77
11937,2026-05-29,pre_launch,North,Android App,Returning Customer,Grocery,0,0.0
1065,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,1,3312.6
6810,2026-05-29,pre_launch,West,Web,New Customer,Fashion,1,1276.16
6593,2026-05-29,pre_launch,East,iOS App,Returning Customer,Grocery,0,0.0
6847,2026-05-29,pre_launch,North,Web,Returning Customer,Fashion,1,1755.16
6240,2026-05-29,pre_launch,North,iOS App,New Customer,Grocery,1,957.03
7016,2026-05-29,pre_launch,South,Web,Returning Customer,Grocery,1,854.04
1141,2026-05-29,pre_launch,North,Web,Returning Customer,Beauty,1,1242.86
11921,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,1,1016.63
6218,2026-05-29,pre_launch,West,Android App,New Customer,Grocery,0,0.0
6608,2026-05-29,pre_launch,South,iOS App,New Customer,Beauty,1,1281.45
6145,2026-05-29,pre_launch,South,Android App,Returning Customer,Grocery,1,937.79
7073,2026-05-29,pre_launch,South,Android App,New Customer,Electronics,0,0.0
6265,2026-05-29,pre_launch,West,Android App,New Customer,Fashion,1,1076.0
12111,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,2546.37
6920,2026-05-29,pre_launch,South,Android App,New Customer,Fashion,1,1077.48
7065,2026-05-29,pre_launch,West,Web,Returning Customer,Electronics,1,4103.29
1123,2026-05-29,pre_launch,North,Android App,New Customer,Electronics,1,4023.38
937,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,1,674.25
7059,2026-05-29,pre_launch,East,Web,New Customer,Electronics,1,3166.64
12014,2026-05-29,pre_launch,North,Web,New Customer,Fashion,1,1538.11
7242,2026-05-29,pre_launch,South,Web,New Customer,Home,1,2703.88
1155,2026-05-29,pre_launch,South,Android App,New Customer,Fashion,1,1889.78
13110,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,1,668.46
11960,2026-05-29,pre_launch,North,Android App,New Customer,Electronics,0,0.0
11975,2026-05-29,pre_launch,West,Web,Returning Customer,Home,1,1868.32
1026,2026-05-29,pre_launch,West,Android App,New Customer,Grocery,0,0.0
1920,2026-05-29,pre_launch,East,iOS App,New Customer,Beauty,1,1100.81
1024,2026-05-29,pre_launch,West,Web,Returning Customer,Fashion,1,1753.66
6940,2026-05-29,pre_launch,South,Web,New Customer,Home,1,1813.8
6000,2026-05-29,pre_launch,East,Web,Returning Customer,Electronics,1,2795.97
956,2026-05-29,pre_launch,South,Web,Returning Customer,Electronics,1,3797.34
5979,2026-05-29,pre_launch,North,Web,Returning Customer,Grocery,0,0.0
6939,2026-05-29,pre_launch,East,Android App,Returning Customer,Fashion,1,1150.51
11893,2026-05-29,pre_launch,South,iOS App,Returning Customer,Fashion,1,1855.06
6680,2026-05-29,pre_launch,North,iOS App,Returning Customer,Electronics,1,3485.99
1084,2026-05-29,pre_launch,North,Web,Returning Customer,Home,1,1899.84
1096,2026-05-29,pre_launch,North,Web,Returning Customer,Beauty,1,547.95
11972,2026-05-29,pre_launch,South,iOS App,Returning Customer,Beauty,1,1572.96
6016,2026-05-29,pre_launch,North,iOS App,Returning Customer,Grocery,0,0.0
6832,2026-05-29,pre_launch,North,Web,Returning Customer,Electronics,1,2839.41
12097,2026-05-29,pre_launch,West,Web,Returning Customer,Fashion,1,2036.87
1136,2026-05-29,pre_launch,East,iOS App,Returning Customer,Fashion,1,1587.73
6904,2026-05-29,pre_launch,East,Web,Returning Customer,Fashion,1,1516.49
11952,2026-05-29,pre_launch,North,iOS App,New Customer,Electronics,1,3751.74
7042,2026-05-29,pre_launch,West,Web,Returning Customer,Electronics,1,3982.51
6744,2026-05-29,pre_launch,North,iOS App,New Customer,Beauty,1,1394.59
12066,2026-05-29,pre_launch,North,iOS App,New Customer,Electronics,1,3648.16
6713,2026-05-29,pre_launch,North,Android App,Returning Customer,Fashion,1,1582.37
6868,2026-05-29,pre_launch,North,Android App,Returning Customer,Electronics,0,0.0
6383,2026-05-29,pre_launch,South,iOS App,New Customer,Beauty,0,0.0
6505,2026-05-29,pre_launch,South,iOS App,New Customer,Home,0,0.0
6555,2026-05-30,pre_launch,South,Android App,Returning Customer,Fashion,1,1871.64
9499,2026-05-30,pre_launch,South,Web,Returning Customer,Grocery,0,0.0
319,2026-05-30,pre_launch,South,Web,Returning Customer,Grocery,1,918.19
6494,2026-05-30,pre_launch,West,Android App,Returning Customer,Fashion,1,1226.1
1049,2026-05-30,pre_launch,West,Android App,Returning Customer,Fashion,1,1902.4
5600,2026-05-30,pre_launch,North,iOS App,Returning Customer,Home,1,1774.14
6487,2026-05-30,pre_launch,East,Android App,Returning Customer,Fashion,1,1465.94
12208,2026-05-30,pre_launch,West,iOS App,New Customer,Grocery,1,955.78
11379,2026-05-30,pre_launch,South,Android App,Returning Customer,Fashion,1,1591.48
3010,2026-05-30,pre_launch,South,Web,New Customer,Electronics,1,2159.48
6418,2026-05-30,pre_launch,West,Web,New Customer,Home,1,1879.85
9515,2026-05-30,pre_launch,East,iOS App,Returning Customer,Grocery,0,0.0
6357,2026-05-30,pre_launch,South,Android App,New Customer,Beauty,1,1278.64
9692,2026-05-30,pre_launch,West,Android App,Returning Customer,Home,1,2413.04
2786,2026-05-30,pre_launch,North,Android App,Returning Customer,Electronics,1,4435.07
12768,2026-05-30,pre_launch,East,Web,Returning Customer,Electronics,1,1768.2
9661,2026-05-30,pre_launch,South,Android App,New Customer,Fashion,0,0.0
1095,2026-05-30,pre_launch,East,Web,Returning Customer,Beauty,1,1824.64
1229,2026-05-30,pre_launch,North,Web,Returning Customer,Grocery,1,824.48
2805,2026-05-30,pre_launch,North,Android App,New Customer,Fashion,0,0.0
2818,2026-05-30,pre_launch,North,Web,New Customer,Fashion,0,0.0
9614,2026-05-30,pre_launch,East,Web,Returning Customer,Fashion,1,932.38
1738,2026-05-30,pre_launch,West,iOS App,New Customer,Beauty,1,1283.67
290,2026-05-30,pre_launch,South,iOS App,Returning Customer,Grocery,1,731.24
12983,2026-05-30,pre_launch,North,Web,New Customer,Grocery,1,525.23
12060,2026-05-30,pre_launch,West,Android App,Returning Customer,Fashion,1,1260.74
